Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ORD07511,2025-05-23,CUST1400,Small Business,Notebook,Office Supplies,South,Chennai,2,2280.18,0.1,4104.32,2750.45,1353.87
ORD07512,2025-11-20,CUST1512,Corporate,Printer Paper,Office Supplies,East,Kolkata,2,44495.62,0.05,84541.68,48723.89,35817.79
ORD07513,2025-11-27,CUST0153,Consumer,Desk,Furniture,East,Patna,1,51151.21,0.1,46036.09,31593.51,14442.58
ORD07514,2025-03-20,CUST0695,Corporate,Notebook,Office Supplies,East,Bhubaneswar,3,2611.89,0.2,6268.54,4204.68,2063.86
ORD07515,2025-04-06,CUST0612,Consumer,Travel Bag,Accessories,North,Chandigarh,4,35176.01,0.0,140704.04,84228.4,56475.64
ORD07516,2025-03-07,CUST0499,Consumer,Pen Set,Office Supplies,West,Pune,3,10985.07,0.15,28011.93,21701.8,6310.13
ORD07517,2025-08-22,CUST1959,Consumer,Sofa,Furniture,West,Ahmedabad,4,6406.91,0.1,23064.88,17916.18,5148.7
ORD07518,2025-08-02,CUST0203,Consumer,Bookshelf,Furniture,West,Pune,4,18556.08,0.05,70513.1,39353.57,31159.53
ORD07519,2025-01-26,CUST1298,Consumer,Backpack,Accessories,South,Chennai,3,53578.48,0.15,136625.12,90994.89,45630.23
ORD07520,2025-07-31,CUST0689,Consumer,Tablet,Electronics,West,Surat,5,44787.1,0.05,212738.72,163777.47,48961.25
ORD07521,2025-11-23,CUST0547,Consumer,Smartphone,Electronics,North,Jaipur,2,23401.34,0.0,46802.68,26019.57,20783.11
ORD07522,2025-01-09,CUST0926,Corporate,Office Chair,Furniture,South,Chennai,5,1233.81,0.1,5552.14,3156.89,2395.25
ORD07523,2025-01-16,CUST0329,Small Business,Notebook,Office Supplies,North,Jaipur,1,32483.95,0.1,29235.56,21477.63,7757.93
ORD07524,2025-02-23,CUST1200,Corporate,Sofa,Furniture,South,Bengaluru,3,11019.96,0.0,33059.88,25866.98,7192.9
ORD07525,2025-12-19,CUST0228,Consumer,Monitor,Electronics,South,Bengaluru,5,54971.81,0.05,261116.1,148289.63,112826.47
ORD07526,2025-10-23,CUST0130,Consumer,Bookshelf,Furniture,South,Chennai,2,24511.84,0.1,44121.31,32735.15,11386.16
ORD07527,2025-10-20,CUST0308,Consumer,Keyboard,Electronics,West,Mumbai,1,38513.75,0.05,36588.06,20352.93,16235.13
ORD07528,2025-10-04,CUST0910,Consumer,Office Chair,Furniture,West,Pune,5,36755.3,0.1,165398.85,128784.21,36614.64
ORD07529,2025-11-09,CUST1879,Corporate,Monitor,Electronics,North,Jaipur,1,27166.52,0.1,24449.87,19425.46,5024.41
ORD07530,2025-02-21,CUST1533,Consumer,Pen Set,Office Supplies,East,Bhubaneswar,2,21940.13,0.2,35104.21,25900.79,9203.42
ORD07531,2025-08-15,CUST0470,Consumer,Office Chair,Furniture,South,Hyderabad,1,34339.99,0.1,30905.99,22426.43,8479.56
ORD07532,2025-12-07,CUST1599,Consumer,Desk,Furniture,North,Lucknow,2,36903.53,0.15,62736.0,42162.26,20573.74
ORD07533,2025-07-03,CUST0835,Corporate,Desk,Furniture,South,Kochi,5,42917.0,0.0,214585.0,132875.71,81709.29
ORD07534,2025-11-21,CUST1192,Consumer,Office Chair,Furniture,North,Chandigarh,2,38690.92,0.0,77381.84,53161.75,24220.09
ORD07535,2025-10-02,CUST1012,Consumer,Stapler,Office Supplies,South,Kochi,4,20756.73,0.0,83026.92,50988.52,32038.4
ORD07536,2025-07-06,CUST1658,Corporate,Stapler,Office Supplies,West,Ahmedabad,3,29832.24,0.1,80547.05,46864.9,33682.15
ORD07537,2025-08-19,CUST0873,Consumer,Notebook,Office Supplies,West,Ahmedabad,2,32759.2,0.2,52414.72,37784.02,14630.7
ORD07538,2025-07-01,CUST1059,Small Business,Watch,Accessories,East,Bhubaneswar,4,9118.46,0.1,32826.46,18904.41,13922.05
ORD07539,2025-09-01,CUST0654,Consumer,Office Chair,Furniture,South,Bengaluru,2,23279.44,0.05,44230.94,30413.98,13816.96
ORD07540,2025-07-19,CUST1647,Small Business,Backpack,Accessories,North,Lucknow,2,17609.12,0.05,33457.33,23522.89,9934.44
ORD07541,2025-01-22,CUST1796,Consumer,Sunglasses,Accessories,North,Jaipur,1,41301.56,0.1,37171.4,28420.38,8751.02
ORD07542,2025-04-07,CUST1010,Corporate,Tablet,Electronics,North,Delhi,5,38376.85,0.05,182290.04,114590.44,67699.6
ORD07543,2025-02-22,CUST0215,Consumer,Coffee Table,Furniture,North,Delhi,2,12306.34,0.05,23382.05,14310.25,9071.8
ORD07544,2025-12-29,CUST1679,Consumer,Watch,Accessories,West,Pune,4,21050.79,0.05,79993.0,63345.94,16647.06
ORD07545,2025-12-02,CUST0023,Corporate,Watch,Accessories,South,Bengaluru,1,9224.34,0.1,8301.91,4867.91,3434.0
ORD07546,2025-12-30,CUST1044,Small Business,Wallet,Accessories,South,Hyderabad,5,11142.07,0.1,50139.32,34634.57,15504.75
ORD07547,2025-01-31,CUST1907,Consumer,Watch,Accessories,West,Surat,3,55003.66,0.1,148509.88,103336.87,45173.01
ORD07548,2025-11-22,CUST0506,Corporate,Coffee Table,Furniture,East,Patna,4,1157.49,0.1,4166.96,3211.81,955.15
ORD07549,2025-11-13,CUST1885,Small Business,File Folder,Office Supplies,South,Chennai,3,12142.67,0.1,32785.21,20737.14,12048.07
ORD07550,2025-06-16,CUST0787,Corporate,Bookshelf,Furniture,West,Mumbai,5,47957.2,0.05,227796.7,168275.61,59521.09
ORD07551,2025-12-19,CUST1419,Consumer,Office Chair,Furniture,West,Pune,3,10366.76,0.1,27990.25,18900.37,9089.88
ORD07552,2025-09-17,CUST0050,Consumer,Headphones,Electronics,North,Jaipur,4,13401.24,0.15,45564.22,33681.97,11882.25
ORD07553,2025-04-08,CUST1820,Consumer,Headphones,Electronics,North,Chandigarh,3,16903.14,0.0,50709.42,37840.21,12869.21
ORD07554,2025-02-23,CUST0347,Consumer,Laptop,Electronics,East,Guwahati,2,18757.44,0.1,33763.39,19863.29,13900.1
ORD07555,2025-09-02,CUST0382,Corporate,Laptop,Electronics,South,Hyderabad,3,37161.83,0.2,89188.39,61335.91,27852.48
ORD07556,2025-03-08,CUST0747,Small Business,Sofa,Furniture,North,Jaipur,3,57205.62,0.0,171616.86,125095.11,46521.75
ORD07557,2025-02-14,CUST1328,Consumer,Monitor,Electronics,East,Bhubaneswar,2,5348.39,0.05,10161.94,7521.88,2640.06
ORD07558,2025-11-25,CUST1922,Consumer,File Folder,Office Supplies,North,Chandigarh,5,51886.62,0.1,233489.79,173830.15,59659.64
ORD07559,2025-07-12,CUST1191,Consumer,Stapler,Office Supplies,North,Lucknow,4,21902.71,0.1,78849.76,48250.29,30599.47
ORD07560,2025-01-19,CUST0888,Consumer,Office Chair,Furniture,West,Mumbai,1,46863.61,0.1,42177.25,24235.04,17942.21
ORD07561,2025-01-29,CUST0201,Corporate,Backpack,Accessories,West,Ahmedabad,2,13347.07,0.1,24024.73,19040.96,4983.77
ORD07562,2025-08-10,CUST0599,Consumer,Sofa,Furniture,West,Pune,5,28322.43,0.15,120370.33,83987.88,36382.45
ORD07563,2025-06-14,CUST1210,Consumer,Mouse,Electronics,South,Hyderabad,2,46493.58,0.1,83688.44,64508.6,19179.84
ORD07564,2025-10-09,CUST1847,Small Business,Bookshelf,Furniture,South,Kochi,5,29691.5,0.0,148457.5,111416.64,37040.86
ORD07565,2025-09-22,CUST0786,Consumer,Printer Paper,Office Supplies,North,Jaipur,4,26081.81,0.15,88678.15,68492.2,20185.95
ORD07566,2025-07-09,CUST0648,Consumer,Travel Bag,Accessories,North,Delhi,2,41019.59,0.1,73835.26,47432.67,26402.59
ORD07567,2025-03-06,CUST0357,Corporate,Bookshelf,Furniture,West,Surat,2,20052.46,0.15,34089.18,22416.51,11672.67
ORD07568,2025-04-02,CUST0908,Corporate,Headphones,Electronics,North,Chandigarh,3,25068.22,0.05,71444.43,52973.93,18470.5
ORD07569,2025-12-21,CUST0391,Corporate,Sunglasses,Accessories,West,Pune,2,18249.07,0.05,34673.23,26631.1,8042.13
ORD07570,2025-08-02,CUST1912,Consumer,Wallet,Accessories,North,Jaipur,2,17833.43,0.1,32100.17,23445.35,8654.82
ORD07571,2025-09-26,CUST1958,Small Business,Watch,Accessories,South,Chennai,2,52209.12,0.2,83534.59,46206.38,37328.21
ORD07572,2025-01-29,CUST0208,Corporate,Watch,Accessories,North,Lucknow,2,28483.37,0.1,51270.07,34013.46,17256.61
ORD07573,2025-08-17,CUST0596,Consumer,Laptop,Electronics,East,Kolkata,2,3427.95,0.0,6855.9,5261.05,1594.85
ORD07574,2025-07-07,CUST0449,Small Business,Coffee Table,Furniture,West,Pune,2,57579.04,0.05,109400.18,86969.29,22430.89
ORD07575,2025-03-10,CUST1488,Consumer,Keyboard,Electronics,North,Jaipur,1,54701.35,0.1,49231.22,31620.42,17610.8
ORD07576,2025-05-03,CUST1532,Corporate,Stapler,Office Supplies,West,Ahmedabad,3,47184.35,0.15,120320.09,93667.97,26652.12
ORD07577,2025-12-04,CUST0777,Corporate,Headphones,Electronics,West,Pune,5,27775.83,0.1,124991.24,81498.27,43492.97
ORD07578,2025-09-21,CUST1015,Consumer,Sunglasses,Accessories,South,Bengaluru,3,13400.24,0.2,32160.58,24171.75,7988.83
ORD07579,2025-10-29,CUST1581,Small Business,File Folder,Office Supplies,South,Chennai,4,59135.84,0.05,224716.19,139017.12,85699.07
ORD07580,2025-08-09,CUST0262,Consumer,Pen Set,Office Supplies,West,Ahmedabad,1,58158.93,0.05,55250.98,37128.53,18122.45
ORD07581,2025-08-20,CUST1562,Consumer,Office Chair,Furniture,West,Mumbai,1,11644.23,0.2,9315.38,6411.68,2903.7
ORD07582,2025-06-05,CUST1617,Small Business,Notebook,Office Supplies,North,Delhi,2,47736.36,0.15,81151.81,49202.07,31949.74
ORD07583,2025-09-11,CUST0416,Small Business,Sofa,Furniture,West,Ahmedabad,3,8309.02,0.05,23680.71,14999.85,8680.86
ORD07584,2025-08-20,CUST1072,Consumer,Bookshelf,Furniture,East,Guwahati,2,18250.27,0.1,32850.49,23726.64,9123.85
ORD07585,2025-02-01,CUST1675,Corporate,Watch,Accessories,South,Hyderabad,4,46408.0,0.1,167068.8,106997.2,60071.6
ORD07586,2025-01-04,CUST1386,Consumer,Watch,Accessories,North,Chandigarh,2,40501.93,0.2,64803.09,49624.01,15179.08
ORD07587,2025-10-16,CUST0539,Corporate,Backpack,Accessories,West,Ahmedabad,1,51717.6,0.15,43959.96,25517.09,18442.87
ORD07588,2025-12-13,CUST1712,Consumer,Travel Bag,Accessories,South,Bengaluru,3,46286.43,0.15,118030.4,87758.0,30272.4
ORD07589,2025-05-21,CUST0381,Small Business,Headphones,Electronics,East,Patna,2,13577.12,0.05,25796.53,15261.69,10534.84
ORD07590,2025-10-05,CUST1116,Corporate,Sofa,Furniture,West,Mumbai,2,57621.33,0.1,103718.39,73387.12,30331.27
ORD07591,2025-09-14,CUST1886,Corporate,Pen Set,Office Supplies,West,Surat,1,25497.52,0.05,24222.64,15651.06,8571.58
ORD07592,2025-02-06,CUST1423,Consumer,Sunglasses,Accessories,North,Jaipur,5,7808.89,0.15,33187.78,24390.02,8797.76
ORD07593,2025-10-05,CUST1928,Small Business,Office Chair,Furniture,North,Lucknow,5,28013.41,0.15,119056.99,68468.14,50588.85
ORD07594,2025-12-14,CUST0467,Consumer,Mouse,Electronics,South,Hyderabad,5,27456.55,0.05,130418.61,79780.03,50638.58
ORD07595,2025-07-06,CUST0285,Corporate,Sunglasses,Accessories,East,Kolkata,1,57979.1,0.15,49282.24,37975.33,11306.91
ORD07596,2025-06-23,CUST0704,Corporate,Smartphone,Electronics,West,Pune,5,16145.2,0.0,80726.0,48450.43,32275.57
ORD07597,2025-06-22,CUST1475,Corporate,Keyboard,Electronics,South,Kochi,2,4227.65,0.15,7187.0,5620.59,1566.41
ORD07598,2025-10-31,CUST0238,Consumer,Keyboard,Electronics,West,Ahmedabad,3,1965.76,0.05,5602.42,3723.58,1878.84
ORD07599,2025-07-16,CUST0966,Consumer,Keyboard,Electronics,West,Mumbai,1,48540.9,0.0,48540.9,37503.37,11037.53
ORD07600,2025-01-29,CUST1305,Small Business,Wallet,Accessories,West,Mumbai,4,53394.31,0.1,192219.52,120843.96,71375.56
ORD07601,2025-06-07,CUST0013,Consumer,Laptop,Electronics,West,Pune,5,23201.79,0.1,104408.06,62697.57,41710.49
ORD07602,2025-01-06,CUST1194,Small Business,Office Chair,Furniture,West,Ahmedabad,1,5978.46,0.15,5081.69,4012.63,1069.06
ORD07603,2025-11-06,CUST0970,Corporate,Desk,Furniture,North,Delhi,1,25145.63,0.0,25145.63,14400.54,10745.09
ORD07604,2025-03-25,CUST0027,Corporate,Desk,Furniture,North,Jaipur,3,46028.73,0.15,117373.26,83677.26,33696.0
ORD07605,2025-03-21,CUST1077,Consumer,Sunglasses,Accessories,North,Lucknow,2,43686.62,0.05,83004.58,48467.94,34536.64
ORD07606,2025-07-11,CUST0737,Consumer,Backpack,Accessories,West,Pune,1,42572.5,0.0,42572.5,26718.06,15854.44
ORD07607,2025-04-22,CUST0569,Corporate,Backpack,Accessories,West,Mumbai,1,37489.29,0.1,33740.36,24507.41,9232.95
ORD07608,2025-04-27,CUST0506,Consumer,Backpack,Accessories,North,Chandigarh,3,32365.15,0.1,87385.91,65624.97,21760.94
ORD07609,2025-11-25,CUST1268,Consumer,Travel Bag,Accessories,South,Bengaluru,1,19645.33,0.0,19645.33,11522.7,8122.63
ORD07610,2025-05-26,CUST1968,Small Business,Pen Set,Office Supplies,East,Kolkata,5,33173.08,0.05,157572.13,113616.6,43955.53
ORD07611,2025-10-20,CUST0568,Corporate,Desk,Furniture,North,Chandigarh,5,44486.01,0.15,189065.54,118390.89,70674.65
ORD07612,2025-02-14,CUST1819,Corporate,Bookshelf,Furniture,East,Bhubaneswar,5,42417.78,0.0,212088.9,143152.14,68936.76
ORD07613,2025-05-10,CUST1997,Consumer,Stapler,Office Supplies,West,Ahmedabad,3,3483.21,0.05,9927.15,5801.85,4125.3
ORD07614,2025-09-09,CUST1806,Corporate,Travel Bag,Accessories,West,Pune,4,39434.55,0.2,126190.56,80689.08,45501.48
ORD07615,2025-10-15,CUST0005,Small Business,Watch,Accessories,East,Kolkata,1,54264.08,0.05,51550.88,32059.75,19491.13
ORD07616,2025-12-30,CUST1568,Corporate,Bookshelf,Furniture,West,Mumbai,5,45050.17,0.1,202725.76,142009.61,60716.15
ORD07617,2025-05-18,CUST1728,Corporate,Sofa,Furniture,North,Lucknow,1,53081.23,0.05,50427.17,33842.76,16584.41
ORD07618,2025-07-08,CUST0813,Consumer,Mouse,Electronics,West,Pune,3,40445.69,0.0,121337.07,88951.37,32385.7
ORD07619,2025-09-19,CUST1087,Corporate,Wallet,Accessories,South,Chennai,4,2321.03,0.0,9284.12,5795.9,3488.22
ORD07620,2025-10-17,CUST1402,Consumer,Sunglasses,Accessories,West,Surat,3,22302.14,0.05,63561.1,43775.03,19786.07
ORD07621,2025-07-09,CUST0767,Consumer,Printer Paper,Office Supplies,East,Guwahati,4,5215.68,0.05,19819.58,13637.01,6182.57
ORD07622,2025-05-26,CUST0864,Consumer,File Folder,Office Supplies,East,Bhubaneswar,3,8479.16,0.0,25437.48,17996.35,7441.13
ORD07623,2025-02-04,CUST0239,Consumer,Bookshelf,Furniture,South,Bengaluru,3,24511.48,0.15,62504.27,45294.33,17209.94
ORD07624,2025-03-25,CUST0464,Corporate,Notebook,Office Supplies,North,Jaipur,4,53452.76,0.2,171048.83,108791.64,62257.19
ORD07625,2025-01-07,CUST0155,Consumer,Tablet,Electronics,North,Chandigarh,2,26837.73,0.05,50991.69,29290.94,21700.75
ORD07626,2025-11-18,CUST1799,Small Business,Printer Paper,Office Supplies,South,Chennai,5,36518.09,0.05,173460.93,136539.25,36921.68
ORD07627,2025-01-12,CUST1817,Consumer,File Folder,Office Supplies,North,Lucknow,1,24203.58,0.15,20573.04,11810.61,8762.43
ORD07628,2025-10-30,CUST0141,Consumer,Coffee Table,Furniture,North,Jaipur,2,52732.2,0.0,105464.4,75496.57,29967.83
ORD07629,2025-06-14,CUST0916,Small Business,Watch,Accessories,South,Kochi,5,44148.89,0.05,209707.23,159825.64,49881.59
ORD07630,2025-09-08,CUST1037,Consumer,Office Chair,Furniture,South,Bengaluru,4,13280.14,0.0,53120.56,33004.0,20116.56
ORD07631,2025-05-14,CUST1992,Consumer,File Folder,Office Supplies,East,Patna,4,16614.52,0.2,53166.46,33636.33,19530.13
ORD07632,2025-04-11,CUST1811,Small Business,Backpack,Accessories,West,Pune,3,18237.29,0.1,49240.68,28305.06,20935.62
ORD07633,2025-09-30,CUST1405,Corporate,Backpack,Accessories,West,Ahmedabad,1,15339.14,0.1,13805.23,10977.55,2827.68
ORD07634,2025-05-17,CUST1923,Corporate,Sofa,Furniture,South,Kochi,5,37760.15,0.1,169920.68,117129.09,52791.59
ORD07635,2025-03-03,CUST0469,Small Business,Watch,Accessories,West,Mumbai,1,38074.43,0.1,34266.99,21747.33,12519.66
ORD07636,2025-02-07,CUST0839,Consumer,Watch,Accessories,West,Ahmedabad,4,55229.89,0.1,198827.6,132608.93,66218.67
ORD07637,2025-03-02,CUST1097,Consumer,Smartphone,Electronics,West,Surat,4,38801.1,0.0,155204.4,85704.26,69500.14
ORD07638,2025-04-20,CUST1566,Small Business,Mouse,Electronics,North,Jaipur,1,31681.94,0.1,28513.75,17875.99,10637.76
ORD07639,2025-08-17,CUST2000,Consumer,Smartphone,Electronics,North,Chandigarh,3,42807.95,0.1,115581.46,77673.34,37908.12
ORD07640,2025-08-30,CUST1447,Consumer,Bookshelf,Furniture,South,Kochi,2,3924.87,0.05,7457.25,5227.74,2229.51
ORD07641,2025-05-20,CUST1380,Small Business,Desk,Furniture,West,Pune,2,19014.06,0.0,38028.12,30023.32,8004.8
ORD07642,2025-10-27,CUST1517,Corporate,Backpack,Accessories,South,Hyderabad,5,10280.87,0.05,48834.13,34109.07,14725.06
ORD07643,2025-07-18,CUST1805,Consumer,Printer Paper,Office Supplies,West,Ahmedabad,2,44256.04,0.0,88512.08,60762.9,27749.18
ORD07644,2025-03-06,CUST1220,Consumer,Office Chair,Furniture,South,Kochi,4,27027.35,0.1,97298.46,72634.56,24663.9
ORD07645,2025-08-24,CUST0512,Consumer,File Folder,Office Supplies,North,Jaipur,5,21539.91,0.1,96929.6,59233.57,37696.03
ORD07646,2025-07-19,CUST1064,Consumer,Keyboard,Electronics,West,Mumbai,5,56876.14,0.05,270161.66,151055.12,119106.54
ORD07647,2025-09-13,CUST1628,Consumer,Smartphone,Electronics,North,Chandigarh,5,48001.15,0.15,204004.89,138856.71,65148.18
ORD07648,2025-06-26,CUST0554,Consumer,Monitor,Electronics,South,Kochi,5,38495.71,0.15,163606.77,130123.72,33483.05
ORD07649,2025-04-13,CUST0439,Corporate,Keyboard,Electronics,South,Bengaluru,4,27156.08,0.15,92330.67,56935.43,35395.24
ORD07650,2025-08-03,CUST0037,Consumer,Printer Paper,Office Supplies,South,Hyderabad,2,29287.58,0.15,49788.89,38952.93,10835.96
ORD07651,2025-11-13,CUST1089,Corporate,Bookshelf,Furniture,West,Ahmedabad,1,33289.03,0.2,26631.22,17265.3,9365.92
ORD07652,2025-02-17,CUST1675,Consumer,Office Chair,Furniture,West,Mumbai,1,25762.95,0.1,23186.66,17574.24,5612.42
ORD07653,2025-04-08,CUST1095,Consumer,Smartphone,Electronics,West,Mumbai,2,49223.89,0.0,98447.78,66129.79,32317.99
ORD07654,2025-07-06,CUST0118,Consumer,Office Chair,Furniture,West,Pune,2,7507.54,0.1,13513.57,9484.34,4029.23
ORD07655,2025-07-29,CUST0932,Consumer,Notebook,Office Supplies,East,Bhubaneswar,4,51376.67,0.1,184956.01,120584.37,64371.64
ORD07656,2025-09-25,CUST1533,Small Business,Headphones,Electronics,East,Guwahati,5,48916.57,0.1,220124.56,157089.38,63035.18
ORD07657,2025-01-13,CUST0068,Consumer,Desk,Furniture,East,Bhubaneswar,5,6704.04,0.0,33520.2,26488.34,7031.86
ORD07658,2025-04-05,CUST0917,Consumer,Coffee Table,Furniture,West,Mumbai,3,24791.68,0.05,70656.29,47136.0,23520.29
ORD07659,2025-10-01,CUST0067,Consumer,Tablet,Electronics,West,Pune,4,24430.13,0.1,87948.47,49753.57,38194.9
ORD07660,2025-06-04,CUST0824,Small Business,Watch,Accessories,North,Lucknow,1,31608.71,0.15,26867.4,16202.22,10665.18
ORD07661,2025-12-13,CUST0048,Consumer,Tablet,Electronics,West,Surat,1,39718.58,0.1,35746.72,20472.69,15274.03
ORD07662,2025-05-07,CUST1760,Small Business,Coffee Table,Furniture,East,Kolkata,2,37514.43,0.2,60023.09,43389.73,16633.36
ORD07663,2025-10-04,CUST0772,Corporate,Stapler,Office Supplies,North,Lucknow,1,14393.6,0.15,12234.56,7429.49,4805.07
ORD07664,2025-12-24,CUST1107,Small Business,Desk,Furniture,West,Ahmedabad,1,27177.3,0.15,23100.7,15519.62,7581.08
ORD07665,2025-02-22,CUST1290,Consumer,Office Chair,Furniture,South,Bengaluru,4,36545.59,0.1,131564.12,101398.18,30165.94
ORD07666,2025-08-15,CUST1411,Consumer,Mouse,Electronics,North,Lucknow,5,54003.11,0.0,270015.55,198266.23,71749.32
ORD07667,2025-11-27,CUST1725,Small Business,Travel Bag,Accessories,North,Lucknow,1,54798.05,0.2,43838.44,29396.86,14441.58
ORD07668,2025-01-13,CUST0752,Consumer,Notebook,Office Supplies,West,Pune,2,34021.69,0.1,61239.04,33735.72,27503.32
ORD07669,2025-08-22,CUST1496,Consumer,Office Chair,Furniture,East,Bhubaneswar,5,55529.33,0.05,263764.32,182758.01,81006.31
ORD07670,2025-06-11,CUST0559,Small Business,Stapler,Office Supplies,South,Bengaluru,2,46930.07,0.15,79781.12,57880.31,21900.81
ORD07671,2025-11-16,CUST0687,Consumer,Sunglasses,Accessories,South,Chennai,2,32551.25,0.15,55337.12,35248.63,20088.49
ORD07672,2025-09-19,CUST1421,Corporate,Tablet,Electronics,North,Chandigarh,2,48946.74,0.2,78314.78,53704.13,24610.65
ORD07673,2025-01-13,CUST0543,Small Business,Mouse,Electronics,West,Mumbai,1,41306.41,0.0,41306.41,32209.01,9097.4
ORD07674,2025-12-13,CUST0272,Corporate,Watch,Accessories,South,Hyderabad,2,3620.77,0.1,6517.39,4108.24,2409.15
ORD07675,2025-12-12,CUST0455,Corporate,Stapler,Office Supplies,East,Guwahati,4,39704.98,0.1,142937.93,83390.02,59547.91
ORD07676,2025-06-26,CUST1054,Consumer,Wallet,Accessories,West,Ahmedabad,2,6255.06,0.05,11884.61,9492.47,2392.14
ORD07677,2025-01-15,CUST0967,Consumer,Bookshelf,Furniture,East,Kolkata,1,33932.09,0.0,33932.09,22664.94,11267.15
ORD07678,2025-08-14,CUST0304,Consumer,Printer Paper,Office Supplies,South,Bengaluru,1,50226.47,0.2,40181.18,25090.65,15090.53
ORD07679,2025-11-28,CUST1508,Corporate,Printer Paper,Office Supplies,East,Kolkata,4,9507.55,0.05,36128.69,20350.86,15777.83
ORD07680,2025-05-23,CUST0549,Consumer,Sofa,Furniture,West,Pune,1,50419.92,0.0,50419.92,36095.93,14323.99
ORD07681,2025-02-02,CUST1948,Consumer,Laptop,Electronics,South,Chennai,3,43133.92,0.1,116461.58,64479.79,51981.79
ORD07682,2025-02-23,CUST0690,Corporate,Pen Set,Office Supplies,North,Chandigarh,5,18394.99,0.0,91974.95,54392.27,37582.68
ORD07683,2025-06-16,CUST0283,Corporate,Sunglasses,Accessories,North,Jaipur,5,49327.97,0.05,234307.86,186073.76,48234.1
ORD07684,2025-06-18,CUST0586,Corporate,Coffee Table,Furniture,North,Jaipur,5,30946.0,0.2,123784.0,72737.41,51046.59
ORD07685,2025-06-12,CUST1436,Consumer,Bookshelf,Furniture,West,Pune,2,37084.37,0.05,70460.3,44422.16,26038.14
ORD07686,2025-09-15,CUST0489,Consumer,Bookshelf,Furniture,South,Chennai,3,51102.1,0.2,122645.04,88742.33,33902.71
ORD07687,2025-03-14,CUST0761,Small Business,Backpack,Accessories,East,Guwahati,3,48675.01,0.1,131422.53,103212.66,28209.87
ORD07688,2025-07-05,CUST0873,Corporate,Headphones,Electronics,North,Lucknow,5,14795.35,0.1,66579.08,48468.95,18110.13
ORD07689,2025-09-01,CUST1973,Consumer,Bookshelf,Furniture,North,Lucknow,2,2522.91,0.0,5045.82,4030.95,1014.87
ORD07690,2025-12-26,CUST0138,Corporate,Travel Bag,Accessories,South,Hyderabad,2,31614.49,0.2,50583.18,31213.07,19370.11
ORD07691,2025-04-01,CUST1613,Corporate,Sofa,Furniture,East,Kolkata,1,12083.02,0.15,10270.57,5995.36,4275.21
ORD07692,2025-03-26,CUST0490,Small Business,Smartphone,Electronics,North,Chandigarh,2,2868.55,0.05,5450.24,4067.03,1383.21
ORD07693,2025-01-26,CUST0856,Consumer,Desk,Furniture,North,Jaipur,3,16137.19,0.0,48411.57,29642.51,18769.06
ORD07694,2025-04-17,CUST1152,Consumer,Coffee Table,Furniture,West,Surat,1,1793.22,0.1,1613.9,1160.99,452.91
ORD07695,2025-05-02,CUST0873,Consumer,File Folder,Office Supplies,East,Bhubaneswar,3,39978.59,0.1,107942.19,81554.63,26387.56
ORD07696,2025-04-15,CUST1514,Corporate,Keyboard,Electronics,West,Pune,1,57984.57,0.1,52186.11,35270.91,16915.2
ORD07697,2025-02-19,CUST0080,Corporate,File Folder,Office Supplies,South,Bengaluru,3,8073.77,0.1,21799.18,15663.06,6136.12
ORD07698,2025-09-24,CUST0681,Small Business,Keyboard,Electronics,East,Patna,2,25439.73,0.0,50879.46,38702.38,12177.08
ORD07699,2025-08-01,CUST0521,Consumer,Headphones,Electronics,East,Guwahati,4,6263.77,0.15,21296.82,12585.54,8711.28
ORD07700,2025-11-10,CUST0227,Consumer,Printer Paper,Office Supplies,North,Jaipur,4,17211.89,0.0,68847.56,41278.16,27569.4
ORD07701,2025-09-27,CUST0799,Corporate,Desk,Furniture,East,Bhubaneswar,4,56369.12,0.0,225476.48,141483.82,83992.66
ORD07702,2025-08-26,CUST1675,Consumer,Sunglasses,Accessories,North,Delhi,5,12104.79,0.05,57497.75,41672.39,15825.36
ORD07703,2025-01-04,CUST1717,Consumer,Bookshelf,Furniture,West,Pune,2,48599.8,0.15,82619.66,65463.77,17155.89
ORD07704,2025-08-06,CUST0712,Small Business,Wallet,Accessories,South,Hyderabad,4,34987.93,0.1,125956.55,95307.74,30648.81
ORD07705,2025-06-18,CUST1032,Consumer,Headphones,Electronics,North,Lucknow,5,45812.86,0.15,194704.66,127918.66,66786.0
ORD07706,2025-03-11,CUST0591,Consumer,Bookshelf,Furniture,East,Guwahati,5,16146.76,0.2,64587.04,51262.33,13324.71
ORD07707,2025-09-10,CUST1369,Corporate,Smartphone,Electronics,East,Bhubaneswar,3,28800.07,0.2,69120.17,47339.54,21780.63
ORD07708,2025-12-21,CUST0532,Consumer,Bookshelf,Furniture,East,Kolkata,1,30196.05,0.05,28686.25,22726.98,5959.27
ORD07709,2025-06-05,CUST0748,Consumer,Desk,Furniture,West,Pune,5,24326.98,0.2,97307.92,60711.89,36596.03
ORD07710,2025-10-01,CUST1836,Consumer,Smartphone,Electronics,North,Delhi,2,52133.56,0.0,104267.12,60159.53,44107.59
ORD07711,2025-01-22,CUST1495,Small Business,Bookshelf,Furniture,West,Pune,4,8423.7,0.0,33694.8,19594.3,14100.5
